sentiment,review_body,product_category
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
1,Very comfortable to sleep in. doesn't bunch up or twist. love this.,Sleep
1,I saw this in the store and had to try it on. luckily i grabbed a couple sizes before heading to the dressing room since i thought it looked large but wanted to get the best look. i normally wear a large in most retailer items and if you want a really roomy look you could go for your normal size but i liked it a little more fitted and ended up getting a small. i plan to wear it over jeans or leggings. the delicate embroidery and details are so pretty. the stick out sides look a little funny but if,Sleep
1,Super comfy and longer than last year's version minus the hood. love it!,Sleep
1,I absolutely love slips  and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans  i wear them as a real traditional slip under other dresses  and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough,Sleep
1,The front material is soft and cozy  but i was surprised to find that the back and the arms were a waffle knit  like long john material  very thin and tight in the arms. cannot wear a shirt underneath it  only tank top. other than that  it's a great deal,Sleep
1,So nice to switch it up from all my black and gray sweats. these are luxuriously soft  and so so comfortable. they are light weight and beautiful. i am 5'5   125 and i am very happy with the size xs i purchased . was deciding between xs and s and i am happy i went with the xs. worth every penny. you won't regret. also   finally - perfect length .,Sleep
1,I love these pjs! the sale price finally made the set affordable and i could not be happier! so soft and comfy!,Sleep
1,I cannot say enough about these pajama pants. they're beautiful and crazy comfortable. it's a nice change from black or grey. i also love that there are no pockets because i hate how they jut out on me. i wanted a petite l because i am short  but the regular large is fine. i just wear them higher up on my hips. i normally wait for sales on sleepwear  but i couldn't resist on these. they're well worth the investment!,Sleep
1,Retailer sleep pants are my favorite...the only sleep pants i will wear. fit is perfect. flowing shape and ultra-soft fabric feel like a little bit of luxury. first thing i put on when i get home from work!,Sleep
-1,I had hoped this bulky knit would be cuddly and soft  with suri (a type of alpaca) in the title. i don't know if the blend (45% polyamide  25% royal baby alpaca  20% fine merino) threw it  but had i felt this in store  i would never have even picked it up. unimpressed.,Sweaters
-1,This is huge. i understand that's the style  but it looked like i was wearing my husband's size xxl. i tried to imagine a really cold day when all that extra fabric would be nice... but then it started to itch  and itch and itch!,Sweaters
-1,"This top is really beautiful  but looks absolutely horrible on my 5'9"" apple shaped body. in the words of my husband  i looked like a star trek villain.",Sweaters
-1,Really well made. beautiful. sadly it is very short. not a tunic at all.,Sweaters
-1,I ordered this and hoped it would be a fun & whimsical sweater for this winter. instead  it's just strange. it didn't fit well. too short in the overall length & in the sleeves. the shades of the yarn were drab. it also didn't seem made to last. it looked like it would pill/snag in a short amount of time. i returned it. i'd love to see a style similar to this executed better in the future. having a unique sleeve is a cute idea.,Sweaters
-1,"I'm assuming the model showing the sweater is at least 5'9""  it is slightly cropped on her   but it certainly doesn't look super cropped. i'm 5'4"" and its super cropped on me. even with high waist jeans.  also  it is incredibly itchy. i even tried it with a cami under but the itchy wool came right through the cami.  too bad  its a cute design  just needs some tweaking.",Sweaters
-1,This is a great cut and looks good on. it is a very poor quality material. it balled and frayed in two wears. i returned it to the store.,Sweaters
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
-1,I ordered this 3 months ago  and it finally came off back order. a huge disappointment. the fit wasn&#39;t so much the issue for me. the quality of the wool is subpar. someone else mentioned a &quot;felted wool&quot;...i guess  is that what you call it?  it does literally feel like felt! super thin  itchy  doesn&#39;t drape very well  and feels cheap (made in china). i got it on sale  but still not worth what i paid. definitely going back.,Sweaters
0,"I'm a vest lover of all shapes  lengths and styles so i had big plans for this vest.  in the end  the pockets ended up ruining the lay and line of this vest.  they are too bulky and end up pulling at the front of the vest  drawing your eye to the pockets and not the neckline.  i agree with previous reviews that it could be worn into spring- i wouldn't wear it in summer.  the fit is loose  i thought the medium arm holes were large for my frame- 5'8"" 140#.  overall i sent it back.",Sweaters
0,"I was so excited to try out this top since it was such a bargain and neutral. unfortunately  the shape is ""a"" line and accentuates the hip area a bit more than i find flattering. so  it will be returned.",Sweaters
0,This is a bit more jacket-ish than i expected. the material is kind of scratchy  and it was heavier than expected. it has a lining in it  like a jacket lining. i wasn't a fan of the clasps on the front. i guess they are meant to be invisible  but they are literally little metal clasps. it is more cropped in the length than i expected  and i don't have a particularly long torso. i like the embroidery. the pattern is lovely. the fit is about spot on. i am about a 12/14 with a 38c bust and the l fi,Sweaters
0,The sweater is nice but is very thin. it is see-through which does not make it a good fall/winter item for me. the design & structure of the sweater is nice & looks slimming on which is a bonus. i originally ordered my regular size (s) but had to upgrade to a large in order to get the neck to fall on my shoulder as shown in the picture. this wasn't a problem since the sweater is form fitting so getting the larger size did not make it look too big. overall  i did not keep the seater as i thought,Sweaters
0,My title perfectly describes my attitude toward this sweater. the print is super cute and the price point is great  but this sweater was so itchy that i couldn't even keep it on for longer than a minute. it may be okay with a long sleeve underneath  but don't even think about wearing it by itself!,Sweaters
0,It's a beautiful sweater but it is very wide (much wider than it looks on the model)  even in the xs/s. it is also fairly itchy. just way too big for my small frame  which is not really the look i was going for.,Sweaters
0,This sweater is big and box. it looks very similar on as it does on the model. as other reviewers have mentioned  the embroidery on the shoulders is a bit itchy.,Sweaters
0,I was really excited for this sweater  its not terrible but its not great. the sweater was large making me feel like a blob in it. it is warm and the fabric is pretty there was just no shape to it. i would try a different sweater.,Sweaters
0,The sweater is cute  but scratchy.,Sweaters
1,Perfect spring transition piece-- saffron yellow but medium weight and breathable. this color is in for spring and the perfect blend for a not too warm cover up!,Sweaters
1,This sweater is really pretty in person  and well-made. every time i wear it someone stops what they are doing to compliment it; one person asked if it was home-made( in a good way) i will admit that i would not have paid full price and did get it on sale  and in that case it's worth it. the sweater does have an unusual cut. the waist is boxy and the back is a bit shorter  but somehow it works. for me i see it as a cool style and not a mistake. it's super warm and i love it.,Sweaters
1,Always attracted to wool for its warmth and breathability. this jacket has great style that can be casual or dressed up some. it's slightly more boxy then expected which i think lends to the casual look. find myself wearing it a lot.,Sweaters
1,"I just got this in the green and i'd say the color is deeper/darker than shown. more of a turquoise-green  or muted teal color. it's the densest  thickest cashmere (it's 100% cashmere) i've felt in a while and it's so soft. but  it just doesn't look good on me. i'm 5'3"" and about 105 lbs  and usually wear xspetite. i got this in the xs regular hoping it would be long enough for leggings. and i don't think it is in the back. plus it's just too bell shaped and i'm slightly pear-shaped already. it",Sweaters
1,Love this sweater jacket! super comfortable and warm. i am 5'2 and i got a xs petite. it fit perfectly both in length and in the sleeve. the green color is super rich and is perfect for the season. it's easy to wear it up and wear it down. i appreciate that it's not super bulky  which was what i was afraid of. my favorite jacket of the season so far.,Sweaters
1,I received this as a gift and have seldom been so pleased with anything. as another reviewer noted  some retailer clothing looks darling and then falls apart. not something acceptable at this price point.  unlike her  this was not one of those times. i've worn this daily  for weeks and feel like the buttons  trim and weave could not be any better. not only that but it looks terrific with everything. the sweater has a flattering line that tapers at the waist even unbuttoned. it is soft  warm and cl,Sweaters
1,Wasn't sure what to expect but i like it. ordered size large and it's a perfect fit. the color is a blush beige. it falls at the top of my hips. i don't think you need a camo under it because the holes are small. it's a sweater type knit that's substantial but not heavy.  love that it ties at the shoulder to adjust the fit and length.,Sweaters
1,"The ivory color needs a little camisole or tank underneath. the sweater is beautifully knit and has a soft and nubby texture. hope it washes well. maybe size up if you want a looser  relaxed feel. hits me right around the hip bone and i am 5' 8"". can easily be dressed up or down with accessories.",Sweaters
1,Love the style of this vest  and an added bonus is how soft it is. every vest is different  though  so if you're shopping in the store  be sure to look at all of them.,Sweaters
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
-1,This product looks great on the model  but for anyone with a normal body type  the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph  it is truly lavender and purple. i really wanted to love this swimsuit  but instead i had to return it  pay for return shipping  and i am out about $20 now. very disappointed.,Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage  the front has great coverage but on the side... whoa!!!,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
1,Such a beautiful pattern - i think you could wear it with a skirt and it wouldn't even read as a bathing suit. love the lacy pattern in front. great fit. i bought a medium  when i usually wear a small in retailer. it fits a little loose  so i'd probably buy a small if i bought another one  but it all depends on how you like your suits to fit.,Swim
1,Really gorgeous print! i purchased these to go with the top (also recommend it as well) and i love these! i have a larger behind  and it's nowadays it seems to find swimsuits with full coverage without feeling like a diaper - these are it. there is elastic at the leg openings  so that may be uncomfortable for some  but i found no problem with it. for reference  i am usually a 6/8 28/29 in pants  and i purchased a medium.,Swim
1,These bottoms run very small! i'm 5ft 3in and 100 pounds with a 25 inch waist and both the xsmall and small were too small. i think i'll need a size medium.,Swim
1,I loved the design of this suit. the zigzag pattern is great at covering up any tummy issues but the print is still fun and not frumpy. i got a compliment the first day i wore it. it is a great one piece that gives great coverage and yet is still fun. the only thing i don't like about the suit is that the top of the suit slips over showing the lining. i read this in other reviews and it is true. while that is annoying  i liked the suit enough to keep it.,Swim
1,I was really intrigued by this swimsuit when i saw it online but i wasn't sure how it would look on me but the reviews convinced me i should get it and figured if i didn't like it i could just return it. i love this suit  the color is beautiful and the high neckline is off-set by the open back. for anyone who has a large chest  which i do (32g)  this is one of the most secure/supportive swimsuit i have ever tried on. do not hesitate to buy this suit  though i would go a size up if you have a lar,Swim
1,I purchased the bright red color of this bandeau top. the color is vibrant and the overall style is very cute. unfortunately it made my chest look too big... but the quality is really nice and i'm sure it would look gorgeous on other body types.,Swim
1,Love the design and print. absolutely beautiful bathing suit. would size up on the bottoms. top is true to size.,Swim
1,"This swimsuit completely exceeded my expectations!   i'm 5'2""  140 lbs with an athletic build  and the cut of this swimsuit is ultra slimming! with the way the top wraps it makes my torso look much longer and leaner than it actually is :) i bought the top in a small and the matching bottoms in medium.     the material is thick  high quality  and the colors are exactly the way they appear online.   the top is reversible and the alternate side is teal and nude. i feel like i got 4 tops in one sinc",Swim
1,Really love this bathing suit. it fits very well  definitely don't need to size up for this one. flattering to my mom-bod and breasts that have seen perkier days. excited to be taking this one to costa rica with me this summer!,Swim
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
1,This dress is so beautiful! i ordered it online and when i received it i was so pleased with how it was even better in person. the fit  the embroidery  the lovely fall colors - makes this a perfect dress all the way around!,Trend
1,"I found this at my local store and ended up buying both colors. the fabric is thicker than a t-shirt. these will go with so many things....jeans to dressy skirts. i normally wear a small but ended up buying the medium (2). the small fit me but was a little too short (for reference i am 5'8""). these will be a staple in my wardrobe all year round. love!",Trend
1,This dress is very pretty and would be nice for a summer wedding. you will need to go braless or wear a strapless bra. i am sending it back because as it runs very small. i am a 34a and the size 2 was too snug across the top.,Trend
1,Besides being my favorite color to wear  this dress oozes vintage glamour while not looking like a costume. the fabric is super silky and will need a professional steaming to get out any wrinkles. the fit is not what i'm used to  because it fits in a 1940s type of way  and when i took it to my tailor  she ensured me that it is the perfect fit. the bodice is a bit looser than contemporary pieces  but is perfect for a night out.,Trend
1,Medium is equivalent to eu size 40. the pants have the eu tag and i would have ordered differently if i had known this. great quality pant; just order according to your european equivalent.,Trend
1,"I love his cardigan! i knew the small would be a little big since i am normally an xs or xxs. i decided to give it a try anyway. it's definitely a little big - i would have liked an xs to be an option (5'3"" and 110lbs  for reference). i'm keeping it because it still looks cute  just a little loose through the body.",Trend
1,I love the style and look oft this blouse but the fit is a bit off for me. i'm usually either a l or xl. i don't think it came in an xl so i decided to give the l a shot. i would say it runs roomy except through the arms. i found the arms to run strangely tight...and it's not an area i usually have a problem with. the body skimmed nicely over my trouble spots (middle). i found the neckline very flattering and it laid nicely over by dd bust. the v is deep but you don't feel overexposed.     the b,Trend
1,This easel caftan is simply amazing! the silhouette fits all sizes and shapes while providing a unique dress.,Trend
1,I was on the fence about ordering this jacket  but i'm so glad i did. i got my birthday discount to help afford it. as the first reviewer said  the weight is substantial  but not too heavy  and the embroidery is beautiful! i have not worn this jacket yet  but i expect to get many compliments when i do! i usually don't wear jackets in this style  so it's a fresh  new approach for me....the embroidery takes it to the next level! it fits true to size. i usually take a medium  and the medium fits pe,Trend
